stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,zone_id,country
stoparea:18155,rvs,RAVENSTEIN,51.7947783926,5.63749372959,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18156,rh,RHEDEN,52.010080895200005,6.03140830994,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18157,kko,KOBLENZ HBF,50.351088,7.58863,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18158,rf,FREIBURG (BREISGAU) HBF,47.997921000000005,7.841310000000001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18159,otb,OOSTERBEEK,51.994915901800006,5.84069788456,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18160,rb,RILLAND-BATH,51.422613937399994,4.161050319669999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18161,kw,KROPSWOLDE,53.1618315663,6.722211241719999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18162,utzl,UTRECHT ZUILEN,52.102913711999996,5.0895050168000004,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18164,kn,KALDENKIRCHEN,51.32718,6.2027,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18165,ost,OLST,52.33571274729999,6.11323714256,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18166,lc,LOCHEM,52.166805376400006,6.426057815549999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18167,lg,LANDGRAAF,50.8962291446,6.0196495056199995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18168,gdr,GAANDEREN,51.93052312020001,6.348595619199999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18169,ijt,IJLST,53.0147203138,5.616183578969999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18170,odb,OUDENBOSCH,51.5878996933,4.53316658735,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18171,gdg,GOUDA GOVERWELLE,52.014660426300004,4.74246203899,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18172,lp,LOPPERSUM,53.3346530554,6.747525930399999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18173,lw,LEEUWARDEN,53.1964793547,5.792959928509999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18174,dln,DALEN,52.6945957245,6.75813943148,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18176,vry,VENRAY,51.5268451091,6.01389348507,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18177,ass,AMSTERDAM SLOTERDIJK,52.3885625372,4.83716011047,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18179,dei,DEINUM,53.18877547899999,5.72818994522,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18180,paris,PARIS-NORD,48.880506,2.3550299999999997,1,,Europe/Amsterdam,0.0,,,France
stoparea:18182,eepe,EPE (WESTF),52.1837112458,7.03027099371,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18183,tbg,TERBORG,51.9226168081,6.36395931244,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18184,asdl,AMSTERDAM LELYLAAN,52.3578899698,4.8340433836,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18186,asa,AMSTERDAM AMSTEL,52.346741305,4.91886556149,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18187,asb,AMSTERDAM BIJLMER ARENA,52.3122043862,4.94710922241,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18188,asd,AMSTERDAM CENTRAAL,52.3789197836,4.90088939667,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18189,bhv,BILTHOVEN,52.130412452,5.20533084869,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18190,g,GRONAU WESTF,52.2151537343,7.021738886830001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18191,asn,ASSEN,52.9922606253,6.57095074654,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18192,tbu,TILBURG UNIVERSITEIT,51.5651563853,5.05010604858,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18193,hvsp,HILVERSUM SPORTPARK,52.21655716229999,5.18733859062,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18194,bspd,BERLIN-SPANDAU,52.534511,13.19752,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18195,twl,TWELLO,52.238316123400004,6.1006522178600004,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18196,std,SITTARD,51.0013602335,5.859071016310001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18197,eop,OCHTRUP,52.201735,7.18261,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18198,stm,STEDUM,53.326201888599996,6.68717086315,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18199,stv,STAVOREN,52.8865572658,5.36007285118,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18200,bet,BEST,51.509764116499994,5.38915872574,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18203,hwd,HEERHUGOWAARD,52.6705238747,4.8238670826,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18204,ro,OFFENBURG,48.476438,7.94667,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18205,kwba,WUPPERTAL-BARMEN,51.267076,7.195989999999999,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18207,edkd,DORTMUND-KIRCHDERNE,51.546969,7.51024,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18208,andd,ANTWERPEN-NOORDERDOKKEN,51.261666999999996,4.427778,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:18210,wtv,WESTERVOORT,51.9634929655,5.9680652618400005,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18211,kboi,BOISHEIM,51.274429,6.27442,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18212,sbk,SPAUBEEK,50.9433338299,5.8493694663,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18214,nwk,NIEUWERKERK AD IJSSEL,51.965373675,4.616958796980001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18217,gvc,DEN HAAG CENTRAAL,52.0811312949,4.324053525919999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18219,gvm,DEN HAAG MARIAHOEVE,52.090586809499996,4.36898857355,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18220,hlm,HAARLEM,52.3880485284,4.638783931730001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18221,hlo,HEILOO,52.600278153599994,4.70113992691,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18223,hlg,HARLINGEN,53.170479255100005,5.42507350445,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18224,bkg,BOVENKARSPEL-GROOTEBROEK,52.6950976222,5.23744627833,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18225,bkf,BOVENKARSPEL FLORA,52.6960944917,5.25372862816,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18227,atn,AALTEN,51.9213877311,6.5787345171,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18228,sknd,SNEEK NOORD,53.040092232700005,5.66286206245,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18229,op,OPHEUSDEN,51.9261615884,5.6371986866,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18230,bkl,BREUKELEN,52.17059898229999,4.9906200170499995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18231,ow,OSS WEST,51.7583709192,5.5067038536099995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18232,ot,OISTERWIJK,51.581949927,5.19344329834,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18234,flb,LIMBURG SUD,50.383239,8.09501,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18237,atw,ANTWERPEN-CENTRAAL,51.2154863992,4.42096710205,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:18238,etn,ETTEN-LEUR,51.575132570600005,4.63662743568,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18239,hmbv,HELMOND BRANDEVOORT,51.4621926876,5.607259869580001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18242,hmbh,HELMOND BROUWHUIS,51.471278000000005,5.7005300000000005,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18243,kbry,BREYELL,51.295361,6.23999,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18244,ztmo,ZOETERMEER OOST,52.046446681400006,4.49200540781,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18245,stz,SOEST ZUID,52.1651782712,5.30300885439,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18246,ztm,ZOETERMEER,52.0476145962,4.47682678699,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18247,mdb,MIDDELBURG,51.4951983216,3.61801028252,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18248,hwzb,HALFWEG-ZWANENBURG,52.384722,4.75164,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18249,bll,BLOEMENDAAL,52.4039734714,4.6274971962,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18252,oberh,OBERHAUSEN HBF,51.47509,6.85198,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18253,ddrs,DORDRECHT STADSPOLDERS,51.802089,4.71666,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18255,obd,OBDAM,52.6780375892,4.90926325321,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18260,nkk,NIJKERK,52.2221129213,5.49343496561,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18261,hks,HOOGKARSPEL,52.690573223,5.18384769559,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18262,akl,ARKEL,51.872283169700005,4.99302327633,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18263,akm,AKKRUM,53.0476180204,5.84292411804,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18265,brd,BARENDRECHT,51.8555987842,4.5522773265800005,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18267,zwd,ZWIJNDRECHT,51.8157054426,4.64083850384,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18270,utt,UTRECHT TERWIJDE,52.1004522288,5.04108309746,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18271,utm,UTRECHT MALIEBAAN,52.0878922661,5.13117313385,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18273,uto,UTRECHT OVERVECHT,52.110307230100005,5.12517571449,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18274,ebok,BORK (WESTF),51.669851,7.456580000000001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18275,utg,UITGEEST,52.521619925500005,4.702236950400001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18276,neuss,NEUSS HBF,51.204862,6.68463,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18277,vb,VOORBURG,52.0666886919,4.359293729069999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18278,vlb,VIERLINGSBEEK,51.5919690846,5.997092127799999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18279,dzw,DELFZIJL WEST,53.332045482,6.906548738480001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18280,vg,VUGHT,51.6555970917,5.2921405434599995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18281,vh,VOORHOUT,52.2241207768,4.48449254036,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18282,vk,VALKENBURG,50.86920419810001,5.83277463913,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18283,ltn,LUNTEREN,52.0850871313,5.62413096428,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18284,vl,VENLO,51.3651057003,6.17127478123,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18285,luik,LIEGE-GUILLEMINS,50.6240657216,5.56723594666,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:18286,vs,VLISSINGEN,51.4441278741,3.5955709219,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18288,tb,TILBURG,51.5605476622,5.08345663548,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18289,bhdv,BOVEN-HARDINXVELD,51.8321244979,4.87825155258,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18290,vz,VRIEZENVEEN,52.4019213912,6.600519418719999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18291,hagen,HAGEN HBF,51.361585,7.459389999999999,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18292,co,COEVORDEN,52.662984466400005,6.736043393609999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18293,cl,CULEMBORG,51.947042484899995,5.2267670631400005,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18294,ck,CUIJK,51.727058061899996,5.8742845058399995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18295,swk,STEENWIJK,52.790948381099994,6.1164611578,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18296,uhm,UITHUIZERMEEDEN,53.41406272850001,6.720408797259999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18297,vss,VLISSINGEN SOUBURG,51.4648596839,3.59528660774,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18298,dld,DEN DOLDER,52.1402213242,5.2420797944099995,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18299,uhz,UITHUIZEN,53.409560632200005,6.67419433594,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18300,gln,GELEEN OOST,50.9674848366,5.843331813810001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18301,ddn,DELDEN,52.2601793425,6.714647412300001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18302,hglo,HENGELO OOST,52.2689912086,6.81961297989,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18303,hglg,HENGELO GEZONDHEIDSPARK,52.2616305974,6.767706871030001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18304,apn,ALPHEN A/D RIJN,52.124734897399996,4.657559394840001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18305,apd,APELDOORN,52.20954944060001,5.968596339229999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18306,apg,APPINGEDAM,53.3258110056,6.86195969582,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18307,mas,MAARSSEN,52.1356842895,5.03282725811,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18308,ddr,DORDRECHT,51.8075467403,4.66774642467,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18309,dz,DELFZIJL,53.3336375943,6.923902630810001,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18310,ltv,LICHTENVOORDE-GROENLO,52.0121181345,6.59532666206,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18311,enow,NORDWALDE,52.077585,7.4617,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18313,dr,DIEREN,52.0447772359,6.10331296921,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18314,ksb,SIEGBURG,50.794052,7.20334,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18315,dv,DEVENTER,52.257076,6.16096,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18316,dt,DELFT,52.0065394441,4.35651630163,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18317,ashd,AMSTERDAM HOLENDRECHT,52.2982836496,4.95985507965,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18319,dn,DEURNE,51.456223131099996,5.78795492649,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18320,dl,DALFSEN,52.4983345907,6.259669661519999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18321,db,DRIEBERGEN-ZEIST,52.065156039499996,5.25960534811,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18322,da,DAARLERVEEN,52.4413164272,6.57596647739,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18323,ypb,DEN HAAG YPENBURG,52.0561041559,4.3899782002,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18325,karlsr,KARLSRUHE HBF,48.99357,8.40043,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:18326,hrn,HAREN,53.1752220409,6.61775529385,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18327,hrl,HEERLEN,50.890598689099996,5.97381591797,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18328,gkt,KIJKUIT,51.379801,4.4673300000000005,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:18329,hrt,HORST-SEVENUM,51.4269723896,6.04165434837,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18331,utlr,UTRECHT LEIDSCHE RIJN,52.09887048109999,5.06512105465,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:18332,ndb,NAARDEN-BUSSUM,52.2807649886,5.1570457220099994,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:364239,mmlh,MOOK-MOLENHOEK,51.766256330699996,5.87913930416,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:109708,nmgo,NIJMEGEN GOFFERT,51.827271142516096,5.822334297012019,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:109715,fhs,HASSELT,50.93077555856,5.3270558468099996,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:218496,wurzb,WURZBURG HBF,49.801553999999996,9.935785000000001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:218500,nurnb,NURNBERG HBF,49.446389,11.081944,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:377468,egrk,STEINFURT-GROTTENKAMP,52.123295,7.376044,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:189107,utvr,UTRECHT VAARTSCHE RIJN,52.078261796031704,5.12296864885402,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:111936,munchh,MUNCHEN HBF,48.140183,11.55841,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:116635,bnz,BARNEVELD ZUID,52.128821,5.60232,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:111937,enhf,MUNSTER (W) ZENTRUM NORD,51.984965,7.638560000000001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111938,koln,KOLN HBF,50.9430363837,6.958937644960001,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:145404,wuppv,WUPPERTAL-VOHWINKEL,51.233333,7.0722179999999994,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111941,dussel,DUSSELDORF HBF,51.219947999999995,6.794289999999999,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111943,munst,MUNSTER (WESTF) HBF,51.956874,7.635839999999999,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111944,elue,LUNEN HBF,51.616569,7.52953,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111948,osnh,OSNABRUCK HBF,52.272667,8.06161,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111949,eldh,LUDINGHAUSEN,51.761815999999996,7.4316699999999996,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111950,kdul,DULKEN,51.257021,6.3387,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111952,edulh,DULMEN,51.827940999999996,7.29581,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:111953,worgl,WORGL,47.491721999999996,12.060130000000001,1,,Europe/Amsterdam,0.0,,,Austria
stoparea:153147,fwd,FEANWALDEN,53.235157776099996,5.9895926713900005,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:153150,esk,ENSCHEDE KENNISPARK,52.23754084390001,6.838619112969999,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:153154,dwe,DE WESTEREEN,53.2487500458,6.03600561619,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:153157,ehs,EINDHOVEN STRIJP-S,51.4501458154,5.45702934265,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:130827,ndkp,NOORDERKEMPEN,51.35722,4.6329199999999995,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:194756,zzs,ZAANDIJK ZAANSE SCHANS,52.469161551599996,4.80516135693,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:194757,kz,KOOG AAN DE ZAAN,52.457620999999996,4.805914,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:194943,wesel,WESEL,51.65578,6.626863,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:194944,oberhs,OBERHAUSEN-STERKRADE,51.512147999999996,6.84323,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:264884,wadt,WADDINXVEEN TRIANGEL,52.02678,4.64907,1,,Europe/Amsterdam,0.0,,,Netherlands
stoparea:226113,mid,HEIDE (B),51.3648946937,4.46022391319,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:226114,hwob,WOLFSBURG HBF,52.429479,10.7882,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226115,esn,ESSEN (B),51.4626906725,4.45137798786,1,,Europe/Amsterdam,0.0,,,Belgium
stoparea:226117,eenp,ENNEPETAL,51.304434,7.3432,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226121,kkd,KOLN MESSE/DEUTZ,50.940906,6.9746,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:226123,minden,MINDEN (WESTF),52.290439007299995,8.9344650507,1,,Europe/Amsterdam,0.0,,,Germany
stoparea:342178,el,ELTEN,51.8743477,6.154146900000001,1,,Europe/Amsterdam,0.0,,,Germany
